Designator,Mid X,Mid Y,Rotation,Layer
C1,40.2,1.3,0.0,top
C10,278.2,3.1,90.0,top
C2,38.2,3.1,90.0,top
C3,100.2,1.3,0.0,top
C4,98.2,3.1,90.0,top
C5,160.2,1.3,0.0,top
C6,158.2,3.1,90.0,top
C7,220.200001,1.3,0.0,top
C8,218.2,3.1,90.0,top
C9,280.2,1.3,0.0,top
J2,0.0,0.0,180.0,top
U1,40.0,3.1,90.0,top
U2,100.0,3.1,90.0,top
U3,160.0,3.1,90.0,top
U4,220.0,3.1,90.0,top
U5,280.0,3.1,90.0,top
